Year,Month,City,Manufacturer,Vehicle Model,Units Sold
2010,Mar,Mumbai,Hero,Gixxer SF,858
2010,Mar,Mumbai,Hero,FZ-S,1514
2010,Mar,Mumbai,Honda,Splendor Plus,702
2010,Mar,Mumbai,Honda,Activa 6G,1162
2010,Mar,Mumbai,Honda,Pulsar 150,681
2010,Mar,Mumbai,Honda,Apache RTR 160,1120
2010,Mar,Mumbai,Honda,Classic 350,1638
2010,Mar,Mumbai,Honda,Gixxer SF,761
2010,Mar,Mumbai,Honda,FZ-S,1135
2010,Mar,Mumbai,Bajaj,Splendor Plus,814
2010,Mar,Mumbai,Bajaj,Activa 6G,1300
2010,Mar,Mumbai,Bajaj,Pulsar 150,1657
2010,Mar,Mumbai,Bajaj,Apache RTR 160,797
2010,Mar,Mumbai,Bajaj,Classic 350,768
2010,Mar,Mumbai,Bajaj,Gixxer SF,824
2010,Mar,Mumbai,Bajaj,FZ-S,875
2010,Mar,Mumbai,TVS,Splendor Plus,1563
2010,Mar,Mumbai,TVS,Activa 6G,1942
2010,Mar,Mumbai,TVS,Pulsar 150,1233
2010,Mar,Mumbai,TVS,Apache RTR 160,1824
2010,Mar,Mumbai,TVS,Classic 350,1102
2010,Mar,Mumbai,TVS,Gixxer SF,956
2010,Mar,Mumbai,TVS,FZ-S,781
2010,Mar,Mumbai,Royal Enfield,Splendor Plus,1326
2010,Mar,Mumbai,Royal Enfield,Activa 6G,1395
2010,Mar,Mumbai,Royal Enfield,Pulsar 150,727
2010,Mar,Mumbai,Royal Enfield,Apache RTR 160,574
2010,Mar,Mumbai,Royal Enfield,Classic 350,1252
2010,Mar,Mumbai,Royal Enfield,Gixxer SF,748
2010,Mar,Mumbai,Royal Enfield,FZ-S,1916
2010,Mar,Mumbai,Suzuki,Splendor Plus,1792
2010,Mar,Mumbai,Suzuki,Activa 6G,1927
2010,Mar,Mumbai,Suzuki,Pulsar 150,1654
2010,Mar,Mumbai,Suzuki,Apache RTR 160,1814
2010,Mar,Mumbai,Suzuki,Classic 350,768
2010,Mar,Mumbai,Suzuki,Gixxer SF,1414
2010,Mar,Mumbai,Suzuki,FZ-S,1644
2010,Mar,Mumbai,Yamaha,Splendor Plus,883
2010,Mar,Mumbai,Yamaha,Activa 6G,1560
2010,Mar,Mumbai,Yamaha,Pulsar 150,1298
2010,Mar,Mumbai,Yamaha,Apache RTR 160,537
2010,Mar,Mumbai,Yamaha,Classic 350,1168
2010,Mar,Mumbai,Yamaha,Gixxer SF,624
2010,Mar,Mumbai,Yamaha,FZ-S,1839
2010,Mar,Delhi,Hero,Splendor Plus,1609
2010,Mar,Delhi,Hero,Activa 6G,1885
2010,Mar,Delhi,Hero,Pulsar 150,1589
2010,Mar,Delhi,Hero,Apache RTR 160,1006
2010,Mar,Delhi,Hero,Classic 350,733
2010,Mar,Delhi,Hero,Gixxer SF,1025
2010,Mar,Delhi,Hero,FZ-S,1017
2010,Mar,Delhi,Honda,Splendor Plus,1683
2010,Mar,Delhi,Honda,Activa 6G,1553
2010,Mar,Delhi,Honda,Pulsar 150,1157
2010,Mar,Delhi,Honda,Apache RTR 160,1869
2010,Mar,Delhi,Honda,Classic 350,1319
2010,Mar,Delhi,Honda,Gixxer SF,651
2010,Mar,Delhi,Honda,FZ-S,1047
2010,Mar,Delhi,Bajaj,Splendor Plus,657
2010,Mar,Delhi,Bajaj,Activa 6G,645
2010,Mar,Delhi,Bajaj,Pulsar 150,1867
2010,Mar,Delhi,Bajaj,Apache RTR 160,922
2010,Mar,Delhi,Bajaj,Classic 350,1313
2010,Mar,Delhi,Bajaj,Gixxer SF,1902
2010,Mar,Delhi,Bajaj,FZ-S,1190
2010,Mar,Delhi,TVS,Splendor Plus,1121
2010,Mar,Delhi,TVS,Activa 6G,858
2010,Mar,Delhi,TVS,Pulsar 150,1727
2010,Mar,Delhi,TVS,Apache RTR 160,1210
2010,Mar,Delhi,TVS,Classic 350,1779
2010,Mar,Delhi,TVS,Gixxer SF,1447
2010,Mar,Delhi,TVS,FZ-S,1775
2010,Mar,Delhi,Royal Enfield,Splendor Plus,519
2010,Mar,Delhi,Royal Enfield,Activa 6G,1495
2010,Mar,Delhi,Royal Enfield,Pulsar 150,1762
2010,Mar,Delhi,Royal Enfield,Apache RTR 160,1645
2010,Mar,Delhi,Royal Enfield,Classic 350,1124
2010,Mar,Delhi,Royal Enfield,Gixxer SF,849
2010,Mar,Delhi,Royal Enfield,FZ-S,1286
2010,Mar,Delhi,Suzuki,Splendor Plus,1841
2010,Mar,Delhi,Suzuki,Activa 6G,1520
2010,Mar,Delhi,Suzuki,Pulsar 150,765
2010,Mar,Delhi,Suzuki,Apache RTR 160,818
2010,Mar,Delhi,Suzuki,Classic 350,1162
2010,Mar,Delhi,Suzuki,Gixxer SF,1801
2010,Mar,Delhi,Suzuki,FZ-S,1861
2010,Mar,Delhi,Yamaha,Splendor Plus,1102
2010,Mar,Delhi,Yamaha,Activa 6G,847
2010,Mar,Delhi,Yamaha,Pulsar 150,1329
2010,Mar,Delhi,Yamaha,Apache RTR 160,517
2010,Mar,Delhi,Yamaha,Classic 350,1031
2010,Mar,Delhi,Yamaha,Gixxer SF,1435
2010,Mar,Delhi,Yamaha,FZ-S,732
2010,Mar,Bangalore,Hero,Splendor Plus,651
2010,Mar,Bangalore,Hero,Activa 6G,1223
2010,Mar,Bangalore,Hero,Pulsar 150,1344
2010,Mar,Bangalore,Hero,Apache RTR 160,960
2010,Mar,Bangalore,Hero,Classic 350,1239
2010,Mar,Bangalore,Hero,Gixxer SF,1832
2010,Mar,Bangalore,Hero,FZ-S,684
2010,Mar,Bangalore,Honda,Splendor Plus,1410
2010,Mar,Bangalore,Honda,Activa 6G,944
2010,Mar,Bangalore,Honda,Pulsar 150,758
2010,Mar,Bangalore,Honda,Apache RTR 160,1790
2010,Mar,Bangalore,Honda,Classic 350,789
2010,Mar,Bangalore,Honda,Gixxer SF,1734
2010,Mar,Bangalore,Honda,FZ-S,1697
2010,Mar,Bangalore,Bajaj,Splendor Plus,1053
2010,Mar,Bangalore,Bajaj,Activa 6G,1976
2010,Mar,Bangalore,Bajaj,Pulsar 150,1976
2010,Mar,Bangalore,Bajaj,Apache RTR 160,667
2010,Mar,Bangalore,Bajaj,Classic 350,1096
2010,Mar,Bangalore,Bajaj,Gixxer SF,1554
2010,Mar,Bangalore,Bajaj,FZ-S,1033
2010,Mar,Bangalore,TVS,Splendor Plus,1749
2010,Mar,Bangalore,TVS,Activa 6G,1236
2010,Mar,Bangalore,TVS,Pulsar 150,1047
2010,Mar,Bangalore,TVS,Apache RTR 160,1272
2010,Mar,Bangalore,TVS,Classic 350,1076
2010,Mar,Bangalore,TVS,Gixxer SF,1793
2010,Mar,Bangalore,TVS,FZ-S,1313
2010,Mar,Bangalore,Royal Enfield,Splendor Plus,1432
2010,Mar,Bangalore,Royal Enfield,Activa 6G,1158
2010,Mar,Bangalore,Royal Enfield,Pulsar 150,1310
2010,Mar,Bangalore,Royal Enfield,Apache RTR 160,1643
2010,Mar,Bangalore,Royal Enfield,Classic 350,1110
2010,Mar,Bangalore,Royal Enfield,Gixxer SF,676
2010,Mar,Bangalore,Royal Enfield,FZ-S,796
2010,Mar,Bangalore,Suzuki,Splendor Plus,953
2010,Mar,Bangalore,Suzuki,Activa 6G,634
2010,Mar,Bangalore,Suzuki,Pulsar 150,1681
2010,Mar,Bangalore,Suzuki,Apache RTR 160,1574
2010,Mar,Bangalore,Suzuki,Classic 350,1804
2010,Mar,Bangalore,Suzuki,Gixxer SF,1636
2010,Mar,Bangalore,Suzuki,FZ-S,1787
2010,Mar,Bangalore,Yamaha,Splendor Plus,1599
2010,Mar,Bangalore,Yamaha,Activa 6G,1913
2010,Mar,Bangalore,Yamaha,Pulsar 150,1246
2010,Mar,Bangalore,Yamaha,Apache RTR 160,574
2010,Mar,Bangalore,Yamaha,Classic 350,1997
2010,Mar,Bangalore,Yamaha,Gixxer SF,735
2010,Mar,Bangalore,Yamaha,FZ-S,944
2010,Mar,Chennai,Hero,Splendor Plus,1657
2010,Mar,Chennai,Hero,Activa 6G,1361
2010,Mar,Chennai,Hero,Pulsar 150,860
2010,Mar,Chennai,Hero,Apache RTR 160,804
2010,Mar,Chennai,Hero,Classic 350,579
2010,Mar,Chennai,Hero,Gixxer SF,1536
2010,Mar,Chennai,Hero,FZ-S,1304
2010,Mar,Chennai,Honda,Splendor Plus,1255
2010,Mar,Chennai,Honda,Activa 6G,1020
2010,Mar,Chennai,Honda,Pulsar 150,969
2010,Mar,Chennai,Honda,Apache RTR 160,1064
2010,Mar,Chennai,Honda,Classic 350,1578
2010,Mar,Chennai,Honda,Gixxer SF,1966
2010,Mar,Chennai,Honda,FZ-S,750
2010,Mar,Chennai,Bajaj,Splendor Plus,1802
2010,Mar,Chennai,Bajaj,Activa 6G,1743
2010,Mar,Chennai,Bajaj,Pulsar 150,531
2010,Mar,Chennai,Bajaj,Apache RTR 160,1709
2010,Mar,Chennai,Bajaj,Classic 350,805
2010,Mar,Chennai,Bajaj,Gixxer SF,1571
2010,Mar,Chennai,Bajaj,FZ-S,1219
2010,Mar,Chennai,TVS,Splendor Plus,1069
2010,Mar,Chennai,TVS,Activa 6G,595
2010,Mar,Chennai,TVS,Pulsar 150,1890
2010,Mar,Chennai,TVS,Apache RTR 160,1915
2010,Mar,Chennai,TVS,Classic 350,1997
2010,Mar,Chennai,TVS,Gixxer SF,1169
2010,Mar,Chennai,TVS,FZ-S,1365
2010,Mar,Chennai,Royal Enfield,Splendor Plus,1065
2010,Mar,Chennai,Royal Enfield,Activa 6G,1938
2010,Mar,Chennai,Royal Enfield,Pulsar 150,939
2010,Mar,Chennai,Royal Enfield,Apache RTR 160,1803
2010,Mar,Chennai,Royal Enfield,Classic 350,853
2010,Mar,Chennai,Royal Enfield,Gixxer SF,1281
2010,Mar,Chennai,Royal Enfield,FZ-S,1908
2010,Mar,Chennai,Suzuki,Splendor Plus,538
2010,Mar,Chennai,Suzuki,Activa 6G,1673
2010,Mar,Chennai,Suzuki,Pulsar 150,1779
2010,Mar,Chennai,Suzuki,Apache RTR 160,629
2010,Mar,Chennai,Suzuki,Classic 350,1530
2010,Mar,Chennai,Suzuki,Gixxer SF,1856
2010,Mar,Chennai,Suzuki,FZ-S,1539
2010,Mar,Chennai,Yamaha,Splendor Plus,1407
2010,Mar,Chennai,Yamaha,Activa 6G,929
2010,Mar,Chennai,Yamaha,Pulsar 150,904
2010,Mar,Chennai,Yamaha,Apache RTR 160,646
2010,Mar,Chennai,Yamaha,Classic 350,556
2010,Mar,Chennai,Yamaha,Gixxer SF,1694
2010,Mar,Chennai,Yamaha,FZ-S,1747
2010,Mar,Kolkata,Hero,Splendor Plus,909
2010,Mar,Kolkata,Hero,Activa 6G,1259
2010,Mar,Kolkata,Hero,Pulsar 150,1596
2010,Mar,Kolkata,Hero,Apache RTR 160,1586
2010,Mar,Kolkata,Hero,Classic 350,1531
2010,Mar,Kolkata,Hero,Gixxer SF,506
2010,Mar,Kolkata,Hero,FZ-S,1532
2010,Mar,Kolkata,Honda,Splendor Plus,889
2010,Mar,Kolkata,Honda,Activa 6G,853
2010,Mar,Kolkata,Honda,Pulsar 150,1093
2010,Mar,Kolkata,Honda,Apache RTR 160,1675
2010,Mar,Kolkata,Honda,Classic 350,1471
2010,Mar,Kolkata,Honda,Gixxer SF,1730
2010,Mar,Kolkata,Honda,FZ-S,727
2010,Mar,Kolkata,Bajaj,Splendor Plus,884
2010,Mar,Kolkata,Bajaj,Activa 6G,1125
2010,Mar,Kolkata,Bajaj,Pulsar 150,872
2010,Mar,Kolkata,Bajaj,Apache RTR 160,736
2010,Mar,Kolkata,Bajaj,Classic 350,1376
2010,Mar,Kolkata,Bajaj,Gixxer SF,1542
2010,Mar,Kolkata,Bajaj,FZ-S,1760
2010,Mar,Kolkata,TVS,Splendor Plus,1301
2010,Mar,Kolkata,TVS,Activa 6G,1462
2010,Mar,Kolkata,TVS,Pulsar 150,1813
2010,Mar,Kolkata,TVS,Apache RTR 160,1734
2010,Mar,Kolkata,TVS,Classic 350,1822
2010,Mar,Kolkata,TVS,Gixxer SF,1883
2010,Mar,Kolkata,TVS,FZ-S,1950
2010,Mar,Kolkata,Royal Enfield,Splendor Plus,929
2010,Mar,Kolkata,Royal Enfield,Activa 6G,654
2010,Mar,Kolkata,Royal Enfield,Pulsar 150,716
2010,Mar,Kolkata,Royal Enfield,Apache RTR 160,1745
2010,Mar,Kolkata,Royal Enfield,Classic 350,1933
2010,Mar,Kolkata,Royal Enfield,Gixxer SF,1773
2010,Mar,Kolkata,Royal Enfield,FZ-S,536
2010,Mar,Kolkata,Suzuki,Splendor Plus,1116
2010,Mar,Kolkata,Suzuki,Activa 6G,1593
2010,Mar,Kolkata,Suzuki,Pulsar 150,1586
2010,Mar,Kolkata,Suzuki,Apache RTR 160,851
2010,Mar,Kolkata,Suzuki,Classic 350,1365
2010,Mar,Kolkata,Suzuki,Gixxer SF,1434
2010,Mar,Kolkata,Suzuki,FZ-S,1693
2010,Mar,Kolkata,Yamaha,Splendor Plus,1476
2010,Mar,Kolkata,Yamaha,Activa 6G,1551
2010,Mar,Kolkata,Yamaha,Pulsar 150,631
2010,Mar,Kolkata,Yamaha,Apache RTR 160,1342
2010,Mar,Kolkata,Yamaha,Classic 350,829
2010,Mar,Kolkata,Yamaha,Gixxer SF,814
2010,Mar,Kolkata,Yamaha,FZ-S,1050
2010,Apr,Mumbai,Hero,Splendor Plus,1481
2010,Apr,Mumbai,Hero,Activa 6G,1386
2010,Apr,Mumbai,Hero,Pulsar 150,973
2010,Apr,Mumbai,Hero,Apache RTR 160,1863
2010,Apr,Mumbai,Hero,Classic 350,850
2010,Apr,Mumbai,Hero,Gixxer SF,1234
2010,Apr,Mumbai,Hero,FZ-S,597
2010,Apr,Mumbai,Honda,Splendor Plus,547
2010,Apr,Mumbai,Honda,Activa 6G,1146
2010,Apr,Mumbai,Honda,Pulsar 150,1098
2010,Apr,Mumbai,Honda,Apache RTR 160,1942
2010,Apr,Mumbai,Honda,Classic 350,1413
2010,Apr,Mumbai,Honda,Gixxer SF,1829
2010,Apr,Mumbai,Honda,FZ-S,1839
2010,Apr,Mumbai,Bajaj,Splendor Plus,878
2010,Apr,Mumbai,Bajaj,Activa 6G,1834
2010,Apr,Mumbai,Bajaj,Pulsar 150,971
2010,Apr,Mumbai,Bajaj,Apache RTR 160,752
2010,Apr,Mumbai,Bajaj,Classic 350,923
2010,Apr,Mumbai,Bajaj,Gixxer SF,1379
2010,Apr,Mumbai,Bajaj,FZ-S,1215
2010,Apr,Mumbai,TVS,Splendor Plus,1967
2010,Apr,Mumbai,TVS,Activa 6G,758
2010,Apr,Mumbai,TVS,Pulsar 150,1442
2010,Apr,Mumbai,TVS,Apache RTR 160,1075
2010,Apr,Mumbai,TVS,Classic 350,937
2010,Apr,Mumbai,TVS,Gixxer SF,674
2010,Apr,Mumbai,TVS,FZ-S,1171
2010,Apr,Mumbai,Royal Enfield,Splendor Plus,1733
2010,Apr,Mumbai,Royal Enfield,Activa 6G,1261
2010,Apr,Mumbai,Royal Enfield,Pulsar 150,1037
2010,Apr,Mumbai,Royal Enfield,Apache RTR 160,636
2010,Apr,Mumbai,Royal Enfield,Classic 350,1353
2010,Apr,Mumbai,Royal Enfield,Gixxer SF,1100
2010,Apr,Mumbai,Royal Enfield,FZ-S,1382
2010,Apr,Mumbai,Suzuki,Splendor Plus,514
2010,Apr,Mumbai,Suzuki,Activa 6G,1949
2010,Apr,Mumbai,Suzuki,Pulsar 150,1295
2010,Apr,Mumbai,Suzuki,Apache RTR 160,1797
2010,Apr,Mumbai,Suzuki,Classic 350,1048
2010,Apr,Mumbai,Suzuki,Gixxer SF,1042
2010,Apr,Mumbai,Suzuki,FZ-S,617
2010,Apr,Mumbai,Yamaha,Splendor Plus,1895
2010,Apr,Mumbai,Yamaha,Activa 6G,1783
2010,Apr,Mumbai,Yamaha,Pulsar 150,943
2010,Apr,Mumbai,Yamaha,Apache RTR 160,1787
2010,Apr,Mumbai,Yamaha,Classic 350,1868
2010,Apr,Mumbai,Yamaha,Gixxer SF,1841
2010,Apr,Mumbai,Yamaha,FZ-S,1998
2010,Apr,Delhi,Hero,Splendor Plus,859
2010,Apr,Delhi,Hero,Activa 6G,1556
2010,Apr,Delhi,Hero,Pulsar 150,1267
2010,Apr,Delhi,Hero,Apache RTR 160,703
2010,Apr,Delhi,Hero,Classic 350,877
2010,Apr,Delhi,Hero,Gixxer SF,922
2010,Apr,Delhi,Hero,FZ-S,1347
2010,Apr,Delhi,Honda,Splendor Plus,1868
2010,Apr,Delhi,Honda,Activa 6G,1394
2010,Apr,Delhi,Honda,Pulsar 150,1408
2010,Apr,Delhi,Honda,Apache RTR 160,727
2010,Apr,Delhi,Honda,Classic 350,1664
2010,Apr,Delhi,Honda,Gixxer SF,1148
2010,Apr,Delhi,Honda,FZ-S,1279
2010,Apr,Delhi,Bajaj,Splendor Plus,1616
2010,Apr,Delhi,Bajaj,Activa 6G,930
2010,Apr,Delhi,Bajaj,Pulsar 150,1613
2010,Apr,Delhi,Bajaj,Apache RTR 160,806
2010,Apr,Delhi,Bajaj,Classic 350,1333
2010,Apr,Delhi,Bajaj,Gixxer SF,1461
2010,Apr,Delhi,Bajaj,FZ-S,1321
2010,Apr,Delhi,TVS,Splendor Plus,873
2010,Apr,Delhi,TVS,Activa 6G,615
2010,Apr,Delhi,TVS,Pulsar 150,740
2010,Apr,Delhi,TVS,Apache RTR 160,1555
2010,Apr,Delhi,TVS,Classic 350,1172
2010,Apr,Delhi,TVS,Gixxer SF,1366
2010,Apr,Delhi,TVS,FZ-S,1337
2010,Apr,Delhi,Royal Enfield,Splendor Plus,1487
2010,Apr,Delhi,Royal Enfield,Activa 6G,1670
2010,Apr,Delhi,Royal Enfield,Pulsar 150,565
2010,Apr,Delhi,Royal Enfield,Apache RTR 160,879
2010,Apr,Delhi,Royal Enfield,Classic 350,1488
2010,Apr,Delhi,Royal Enfield,Gixxer SF,1365
2010,Apr,Delhi,Royal Enfield,FZ-S,1745
2010,Apr,Delhi,Suzuki,Splendor Plus,673
2010,Apr,Delhi,Suzuki,Activa 6G,1034
2010,Apr,Delhi,Suzuki,Pulsar 150,1010
2010,Apr,Delhi,Suzuki,Apache RTR 160,797
2010,Apr,Delhi,Suzuki,Classic 350,1189
2010,Apr,Delhi,Suzuki,Gixxer SF,988
2010,Apr,Delhi,Suzuki,FZ-S,1829
2010,Apr,Delhi,Yamaha,Splendor Plus,1959
2010,Apr,Delhi,Yamaha,Activa 6G,1438
2010,Apr,Delhi,Yamaha,Pulsar 150,733
2010,Apr,Delhi,Yamaha,Apache RTR 160,1682
2010,Apr,Delhi,Yamaha,Classic 350,1608
2010,Apr,Delhi,Yamaha,Gixxer SF,1330
2010,Apr,Delhi,Yamaha,FZ-S,1008
2010,Apr,Bangalore,Hero,Splendor Plus,1111
2010,Apr,Bangalore,Hero,Activa 6G,1458
2010,Apr,Bangalore,Hero,Pulsar 150,1649
2010,Apr,Bangalore,Hero,Apache RTR 160,783
2010,Apr,Bangalore,Hero,Classic 350,1638
2010,Apr,Bangalore,Hero,Gixxer SF,918
2010,Apr,Bangalore,Hero,FZ-S,1528
2010,Apr,Bangalore,Honda,Splendor Plus,1364
2010,Apr,Bangalore,Honda,Activa 6G,1532
2010,Apr,Bangalore,Honda,Pulsar 150,941
2010,Apr,Bangalore,Honda,Apache RTR 160,685
2010,Apr,Bangalore,Honda,Classic 350,625
2010,Apr,Bangalore,Honda,Gixxer SF,611
2010,Apr,Bangalore,Honda,FZ-S,869
2010,Apr,Bangalore,Bajaj,Splendor Plus,863
2010,Apr,Bangalore,Bajaj,Activa 6G,1347
2010,Apr,Bangalore,Bajaj,Pulsar 150,1623
2010,Apr,Bangalore,Bajaj,Apache RTR 160,1427
2010,Apr,Bangalore,Bajaj,Classic 350,1437
2010,Apr,Bangalore,Bajaj,Gixxer SF,747
2010,Apr,Bangalore,Bajaj,FZ-S,1054
2010,Apr,Bangalore,TVS,Splendor Plus,1397
2010,Apr,Bangalore,TVS,Activa 6G,904
2010,Apr,Bangalore,TVS,Pulsar 150,1547
2010,Apr,Bangalore,TVS,Apache RTR 160,1310
2010,Apr,Bangalore,TVS,Classic 350,1641
2010,Apr,Bangalore,TVS,Gixxer SF,1429
2010,Apr,Bangalore,TVS,FZ-S,841
2010,Apr,Bangalore,Royal Enfield,Splendor Plus,1041
2010,Apr,Bangalore,Royal Enfield,Activa 6G,1392
2010,Apr,Bangalore,Royal Enfield,Pulsar 150,1426
2010,Apr,Bangalore,Royal Enfield,Apache RTR 160,1308
2010,Apr,Bangalore,Royal Enfield,Classic 350,720
2010,Apr,Bangalore,Royal Enfield,Gixxer SF,1297
2010,Apr,Bangalore,Royal Enfield,FZ-S,1059
2010,Apr,Bangalore,Suzuki,Splendor Plus,897
2010,Apr,Bangalore,Suzuki,Activa 6G,1650
2010,Apr,Bangalore,Suzuki,Pulsar 150,1584
2010,Apr,Bangalore,Suzuki,Apache RTR 160,1356
2010,Apr,Bangalore,Suzuki,Classic 350,877
2010,Apr,Bangalore,Suzuki,Gixxer SF,1583
2010,Apr,Bangalore,Suzuki,FZ-S,1334
2010,Apr,Bangalore,Yamaha,Splendor Plus,1732
2010,Apr,Bangalore,Yamaha,Activa 6G,957
2010,Apr,Bangalore,Yamaha,Pulsar 150,1402
2010,Apr,Bangalore,Yamaha,Apache RTR 160,1999
2010,Apr,Bangalore,Yamaha,Classic 350,605
2010,Apr,Bangalore,Yamaha,Gixxer SF,1292
2010,Apr,Bangalore,Yamaha,FZ-S,1416
2010,Apr,Chennai,Hero,Splendor Plus,1979
2010,Apr,Chennai,Hero,Activa 6G,1255
2010,Apr,Chennai,Hero,Pulsar 150,1146
2010,Apr,Chennai,Hero,Apache RTR 160,1801
2010,Apr,Chennai,Hero,Classic 350,1484
2010,Apr,Chennai,Hero,Gixxer SF,1109
2010,Apr,Chennai,Hero,FZ-S,721
2010,Apr,Chennai,Honda,Splendor Plus,1061
2010,Apr,Chennai,Honda,Activa 6G,1837
2010,Apr,Chennai,Honda,Pulsar 150,1396
2010,Apr,Chennai,Honda,Apache RTR 160,1677
2010,Apr,Chennai,Honda,Classic 350,1183
2010,Apr,Chennai,Honda,Gixxer SF,1867
2010,Apr,Chennai,Honda,FZ-S,1230
2010,Apr,Chennai,Bajaj,Splendor Plus,643
2010,Apr,Chennai,Bajaj,Activa 6G,1105
2010,Apr,Chennai,Bajaj,Pulsar 150,1973
2010,Apr,Chennai,Bajaj,Apache RTR 160,1982
2010,Apr,Chennai,Bajaj,Classic 350,1440
2010,Apr,Chennai,Bajaj,Gixxer SF,818
2010,Apr,Chennai,Bajaj,FZ-S,1694
2010,Apr,Chennai,TVS,Splendor Plus,1058
2010,Apr,Chennai,TVS,Activa 6G,1135
2010,Apr,Chennai,TVS,Pulsar 150,1197
2010,Apr,Chennai,TVS,Apache RTR 160,1189
2010,Apr,Chennai,TVS,Classic 350,1654
2010,Apr,Chennai,TVS,Gixxer SF,994
2010,Apr,Chennai,TVS,FZ-S,719
2010,Apr,Chennai,Royal Enfield,Splendor Plus,1056
2010,Apr,Chennai,Royal Enfield,Activa 6G,1477
2010,Apr,Chennai,Royal Enfield,Pulsar 150,1963
2010,Apr,Chennai,Royal Enfield,Apache RTR 160,1235
2010,Apr,Chennai,Royal Enfield,Classic 350,1508
2010,Apr,Chennai,Royal Enfield,Gixxer SF,751
2010,Apr,Chennai,Royal Enfield,FZ-S,1853
2010,Apr,Chennai,Suzuki,Splendor Plus,1952
2010,Apr,Chennai,Suzuki,Activa 6G,1029
2010,Apr,Chennai,Suzuki,Pulsar 150,1759
2010,Apr,Chennai,Suzuki,Apache RTR 160,1208
2010,Apr,Chennai,Suzuki,Classic 350,809
2010,Apr,Chennai,Suzuki,Gixxer SF,1318
2010,Apr,Chennai,Suzuki,FZ-S,1474
2010,Apr,Chennai,Yamaha,Splendor Plus,664
2010,Apr,Chennai,Yamaha,Activa 6G,684
2010,Apr,Chennai,Yamaha,Pulsar 150,622
2010,Apr,Chennai,Yamaha,Apache RTR 160,1273
2010,Apr,Chennai,Yamaha,Classic 350,622
2010,Apr,Chennai,Yamaha,Gixxer SF,787
2010,Apr,Chennai,Yamaha,FZ-S,575
2010,Apr,Kolkata,Hero,Splendor Plus,1724
2010,Apr,Kolkata,Hero,Activa 6G,1716
2010,Apr,Kolkata,Hero,Pulsar 150,508
2010,Apr,Kolkata,Hero,Apache RTR 160,1410
2010,Apr,Kolkata,Hero,Classic 350,1395
2010,Apr,Kolkata,Hero,Gixxer SF,1688
2010,Apr,Kolkata,Hero,FZ-S,1818
2010,Apr,Kolkata,Honda,Splendor Plus,609
2010,Apr,Kolkata,Honda,Activa 6G,1301
2010,Apr,Kolkata,Honda,Pulsar 150,1083
2010,Apr,Kolkata,Honda,Apache RTR 160,1606
2010,Apr,Kolkata,Honda,Classic 350,732
2010,Apr,Kolkata,Honda,Gixxer SF,1480
2010,Apr,Kolkata,Honda,FZ-S,1237
2010,Apr,Kolkata,Bajaj,Splendor Plus,1437
2010,Apr,Kolkata,Bajaj,Activa 6G,1876
2010,Apr,Kolkata,Bajaj,Pulsar 150,892
2010,Apr,Kolkata,Bajaj,Apache RTR 160,1515
2010,Apr,Kolkata,Bajaj,Classic 350,1729
2010,Apr,Kolkata,Bajaj,Gixxer SF,638
2010,Apr,Kolkata,Bajaj,FZ-S,1261
2010,Apr,Kolkata,TVS,Splendor Plus,1733
2010,Apr,Kolkata,TVS,Activa 6G,906
2010,Apr,Kolkata,TVS,Pulsar 150,1123
2010,Apr,Kolkata,TVS,Apache RTR 160,529
2010,Apr,Kolkata,TVS,Classic 350,984
2010,Apr,Kolkata,TVS,Gixxer SF,505
2010,Apr,Kolkata,TVS,FZ-S,1864
2010,Apr,Kolkata,Royal Enfield,Splendor Plus,535
2010,Apr,Kolkata,Royal Enfield,Activa 6G,750
2010,Apr,Kolkata,Royal Enfield,Pulsar 150,1270
2010,Apr,Kolkata,Royal Enfield,Apache RTR 160,1159
2010,Apr,Kolkata,Royal Enfield,Classic 350,1712
2010,Apr,Kolkata,Royal Enfield,Gixxer SF,1061
2010,Apr,Kolkata,Royal Enfield,FZ-S,1311
2010,Apr,Kolkata,Suzuki,Splendor Plus,1036
2010,Apr,Kolkata,Suzuki,Activa 6G,672
2010,Apr,Kolkata,Suzuki,Pulsar 150,1827
2010,Apr,Kolkata,Suzuki,Apache RTR 160,837
2010,Apr,Kolkata,Suzuki,Classic 350,881
2010,Apr,Kolkata,Suzuki,Gixxer SF,1349
2010,Apr,Kolkata,Suzuki,FZ-S,668
2010,Apr,Kolkata,Yamaha,Splendor Plus,834
2010,Apr,Kolkata,Yamaha,Activa 6G,1847
2010,Apr,Kolkata,Yamaha,Pulsar 150,1226
2010,Apr,Kolkata,Yamaha,Apache RTR 160,1177
2010,Apr,Kolkata,Yamaha,Classic 350,1119
2010,Apr,Kolkata,Yamaha,Gixxer SF,1582
2010,Apr,Kolkata,Yamaha,FZ-S,1910
2010,May,Mumbai,Hero,Splendor Plus,1785
2010,May,Mumbai,Hero,Activa 6G,1904
2010,May,Mumbai,Hero,Pulsar 150,1374
2010,May,Mumbai,Hero,Apache RTR 160,1000
2010,May,Mumbai,Hero,Classic 350,938
2010,May,Mumbai,Hero,Gixxer SF,976
2010,May,Mumbai,Hero,FZ-S,1680
2010,May,Mumbai,Honda,Splendor Plus,1486
2010,May,Mumbai,Honda,Activa 6G,1167
2010,May,Mumbai,Honda,Pulsar 150,621
2010,May,Mumbai,Honda,Apache RTR 160,1853
2010,May,Mumbai,Honda,Classic 350,1269
